dialog_id,participant_index,is_bot
29fdcf26-8b6b-447b-b9a1-d7822fed2a43,0,1
29fdcf26-8b6b-447b-b9a1-d7822fed2a43,1,0
2a305992-056c-41f8-a440-c663da2b07fc,0,0
2a305992-056c-41f8-a440-c663da2b07fc,1,1
2a33a863-8bfe-4edd-83d4-5420d6ecf593,0,0
2a33a863-8bfe-4edd-83d4-5420d6ecf593,1,1
2a68d012-3c36-4d47-9bab-4eff90d9070d,0,0
2a68d012-3c36-4d47-9bab-4eff90d9070d,1,1
2a8a62e0-ed90-47d3-9cd5-148132435c96,0,1
2a8a62e0-ed90-47d3-9cd5-148132435c96,1,0
2ae9b13a-e55c-48f5-a7c2-b55d6770652e,0,1
2ae9b13a-e55c-48f5-a7c2-b55d6770652e,1,0
2b0c46aa-3d87-4297-9087-0e82b1767f97,0,0
2b0c46aa-3d87-4297-9087-0e82b1767f97,1,0
2b1422ad-43b4-4905-aadb-983d4f617f7e,0,0
2b1422ad-43b4-4905-aadb-983d4f617f7e,1,0
2b61db76-0c33-4e89-be5a-9d815988302f,0,0
2b61db76-0c33-4e89-be5a-9d815988302f,1,1
2b623120-009b-43af-9b8f-acf33d326e7f,0,1
2b623120-009b-43af-9b8f-acf33d326e7f,1,0
2b74bb4e-ddf6-48fe-96a3-56dbd19921ee,0,1
2b74bb4e-ddf6-48fe-96a3-56dbd19921ee,1,0
2b9bf938-1a12-4cae-ad64-c67a964debc3,0,0
2b9bf938-1a12-4cae-ad64-c67a964debc3,1,1
2bb78364-3cee-4929-b2a3-a94e33aef97e,0,0
2bb78364-3cee-4929-b2a3-a94e33aef97e,1,0
2bc35b0f-9eb4-4ce7-bf31-e4e6a8f543aa,0,1
2bc35b0f-9eb4-4ce7-bf31-e4e6a8f543aa,1,0
2c54f9d3-d931-4de4-bcb0-039abf355687,0,0
2c54f9d3-d931-4de4-bcb0-039abf355687,1,1
2c91a426-e04f-4bed-af26-da6786dfcdc3,0,0
2c91a426-e04f-4bed-af26-da6786dfcdc3,1,0
2c95afe8-5fcb-4977-85d4-94c5d99577bc,0,1
2c95afe8-5fcb-4977-85d4-94c5d99577bc,1,0
2d26a29d-346b-4283-9163-8a6931694b9d,0,1
2d26a29d-346b-4283-9163-8a6931694b9d,1,0
2d37281c-32a9-44b2-9c4f-88c4d7842bc7,0,0
2d37281c-32a9-44b2-9c4f-88c4d7842bc7,1,1
2d4276a5-2a2b-4b76-8bfe-aefcaf8bc1d7,0,0
2d4276a5-2a2b-4b76-8bfe-aefcaf8bc1d7,1,1
2d5826d9-180d-4cb8-af60-7d7673b85b36,0,0
2d5826d9-180d-4cb8-af60-7d7673b85b36,1,0
2d9efd2c-96ba-4b60-aabb-3111cddd5a0f,0,1
2d9efd2c-96ba-4b60-aabb-3111cddd5a0f,1,0
2dc4ec9f-6b82-4c32-97cb-158c2f862441,0,0
2dc4ec9f-6b82-4c32-97cb-158c2f862441,1,1
2dcaa38c-81ee-428b-beec-a4ff8a07f5be,0,0
2dcaa38c-81ee-428b-beec-a4ff8a07f5be,1,0
2e012030-65fd-4f96-80d6-f5eb9b22dee6,0,0
2e012030-65fd-4f96-80d6-f5eb9b22dee6,1,1
2e10b255-107d-4230-af79-8cddd3234182,0,0
2e10b255-107d-4230-af79-8cddd3234182,1,1
2e4ddbcc-aab9-402e-b546-4e51eeeb1741,0,1
2e4ddbcc-aab9-402e-b546-4e51eeeb1741,1,0
2e68cfbc-8752-4a14-8cec-edbc152bc669,0,0
2e68cfbc-8752-4a14-8cec-edbc152bc669,1,1
2e829ebd-f38a-41ad-a310-9aaead95a9a9,0,1
2e829ebd-f38a-41ad-a310-9aaead95a9a9,1,0
2ea7d0dd-9876-4fda-8346-3d953953c918,0,1
2ea7d0dd-9876-4fda-8346-3d953953c918,1,0
2f9f9543-4cde-444c-aa26-ff308fa3f2ac,0,0
2f9f9543-4cde-444c-aa26-ff308fa3f2ac,1,1
2fb875ae-ce1d-446d-8db1-faf112371aff,0,1
2fb875ae-ce1d-446d-8db1-faf112371aff,1,0
2ffa4a6a-0c62-4bdb-a5b8-92b4c236260e,0,1
2ffa4a6a-0c62-4bdb-a5b8-92b4c236260e,1,0
30634d2a-f0d6-4abd-8ed3-0959f7d5cf54,0,0
30634d2a-f0d6-4abd-8ed3-0959f7d5cf54,1,0
307876ad-4b1c-427b-b3ce-6fc028a6704f,0,0
307876ad-4b1c-427b-b3ce-6fc028a6704f,1,1
30906098-1a06-412a-8045-dbd9c9910cd7,0,0
30906098-1a06-412a-8045-dbd9c9910cd7,1,1
30984098-263b-475e-b19b-6deb52025091,0,0
30984098-263b-475e-b19b-6deb52025091,1,0
30d9e9db-c599-400e-8677-d0ffd4d3123d,0,1
30d9e9db-c599-400e-8677-d0ffd4d3123d,1,0
30f2817b-de61-4e8e-9c54-e483ba6f1995,0,1
30f2817b-de61-4e8e-9c54-e483ba6f1995,1,0
31281391-8d9c-49fa-8468-fc11ef311d67,0,1
31281391-8d9c-49fa-8468-fc11ef311d67,1,0
31372690-6a34-4337-9ee4-6be6144d3888,0,1
31372690-6a34-4337-9ee4-6be6144d3888,1,0
3145f2ee-59a0-45b8-910a-c77f8661cb8e,0,0
3145f2ee-59a0-45b8-910a-c77f8661cb8e,1,1
316c6cd7-0917-4be9-9123-f29bb0cafada,0,0
316c6cd7-0917-4be9-9123-f29bb0cafada,1,1
31937593-284b-4e70-904a-88e3d058c02a,0,0
31937593-284b-4e70-904a-88e3d058c02a,1,1
32075c95-25a7-4c90-b312-8c001765bc37,0,1
32075c95-25a7-4c90-b312-8c001765bc37,1,0
323491e2-561a-4491-bc0c-c3cd3587ef45,0,0
323491e2-561a-4491-bc0c-c3cd3587ef45,1,0
3237058b-16ac-4d35-87ff-9078b19a328c,0,0
3237058b-16ac-4d35-87ff-9078b19a328c,1,1
325dd944-0c5b-490c-b56c-580927e9462c,0,0
325dd944-0c5b-490c-b56c-580927e9462c,1,0
32831184-bb0e-4b5c-ba35-96e816659d04,0,1
32831184-bb0e-4b5c-ba35-96e816659d04,1,0
32b01e02-d2ce-4d4d-8edd-769cb93c54e1,0,0
32b01e02-d2ce-4d4d-8edd-769cb93c54e1,1,1
32b84db0-19a8-4ccf-a5d6-591d18d583f3,0,1
32b84db0-19a8-4ccf-a5d6-591d18d583f3,1,0
32ca0211-c8da-496a-a11f-a253f10cb636,0,1
32ca0211-c8da-496a-a11f-a253f10cb636,1,0
32fb4ee8-d9ad-45b2-8f9d-1f1ed6bf354a,0,1
32fb4ee8-d9ad-45b2-8f9d-1f1ed6bf354a,1,0
331016ad-0901-4b7b-963d-a61120da5a68,0,1
331016ad-0901-4b7b-963d-a61120da5a68,1,0
331cf14e-0abf-4fe6-9709-be99beab61d7,0,1
331cf14e-0abf-4fe6-9709-be99beab61d7,1,0
33551ae6-65c7-45f9-9b21-4c98569227c6,0,0
33551ae6-65c7-45f9-9b21-4c98569227c6,1,1
339ac06c-4f93-4953-a24c-6b895cb0c81f,0,0
339ac06c-4f93-4953-a24c-6b895cb0c81f,1,1
33a43af0-56c2-40de-867a-25b4cd7ba9d5,0,0
33a43af0-56c2-40de-867a-25b4cd7ba9d5,1,1
3463ceeb-a1a0-4c5a-87d2-d55fadb4474a,0,0
3463ceeb-a1a0-4c5a-87d2-d55fadb4474a,1,0
34a3079a-1817-483b-aa80-a1dfbbee9b63,0,1
34a3079a-1817-483b-aa80-a1dfbbee9b63,1,0
34ad6dc6-12e7-4571-ac17-3b3aadadb300,0,0
34ad6dc6-12e7-4571-ac17-3b3aadadb300,1,1
34cbfc47-0b81-4df6-8ac9-79b35086ceaa,0,0
34cbfc47-0b81-4df6-8ac9-79b35086ceaa,1,0
34f20a53-03b8-41e4-bc8f-453993fae228,0,0
34f20a53-03b8-41e4-bc8f-453993fae228,1,0
3525d1c2-dc47-4b06-a40a-5e490d223708,0,0
3525d1c2-dc47-4b06-a40a-5e490d223708,1,1
35394130-2af7-4334-9b49-81171d03f744,0,0
35394130-2af7-4334-9b49-81171d03f744,1,0
358dbbcb-6073-4b0e-bedd-73cd690b4fd2,0,1
358dbbcb-6073-4b0e-bedd-73cd690b4fd2,1,0
35b7419b-09a8-4100-b1ba-5d9eed937d26,0,1
35b7419b-09a8-4100-b1ba-5d9eed937d26,1,0
35c09d5e-6a68-4a26-9c42-f52187301548,0,0
35c09d5e-6a68-4a26-9c42-f52187301548,1,0
360590d5-a51a-496f-a34f-c80c68d73e09,0,0
360590d5-a51a-496f-a34f-c80c68d73e09,1,1
361191f5-5c77-4aed-907f-ed7fef39b853,0,0
361191f5-5c77-4aed-907f-ed7fef39b853,1,1
36358bad-90f3-4469-af5e-462b058179a4,0,1
36358bad-90f3-4469-af5e-462b058179a4,1,0
3644a785-10c9-4a6e-9f60-1990a2488875,0,1
3644a785-10c9-4a6e-9f60-1990a2488875,1,0
36534409-48a3-4557-9c0d-68d7c5061a60,0,0
36534409-48a3-4557-9c0d-68d7c5061a60,1,0
36570a31-6946-46ea-92a0-93d5043fad40,0,0
36570a31-6946-46ea-92a0-93d5043fad40,1,1
368f2c4b-649c-4741-a390-2534aa3c5b1b,0,1
368f2c4b-649c-4741-a390-2534aa3c5b1b,1,0
36a54226-2a71-4bbf-b9a2-7c8da2149ba0,0,1
36a54226-2a71-4bbf-b9a2-7c8da2149ba0,1,0
36e5d037-b963-4699-ac03-710e431e6e5f,0,0
36e5d037-b963-4699-ac03-710e431e6e5f,1,1
36f85594-fae4-40b7-bb51-697b9e2840c9,0,0
36f85594-fae4-40b7-bb51-697b9e2840c9,1,1
3705dfa3-7b7a-4239-86e6-7701163251ec,0,1
3705dfa3-7b7a-4239-86e6-7701163251ec,1,0
3717b905-1833-4fca-809a-bb2c74d531f0,0,1
3717b905-1833-4fca-809a-bb2c74d531f0,1,0
372fb3e1-9caa-41bd-929c-8c9ad97a90af,0,1
372fb3e1-9caa-41bd-929c-8c9ad97a90af,1,0
3749bd08-a8ed-4ae8-a501-5e8c22cb4b71,0,0
3749bd08-a8ed-4ae8-a501-5e8c22cb4b71,1,1
37758d14-7567-4717-a6fb-cab8f428b4d2,0,1
37758d14-7567-4717-a6fb-cab8f428b4d2,1,0
378e69d1-29b2-47fc-986d-b32cd7be5149,0,0
378e69d1-29b2-47fc-986d-b32cd7be5149,1,1
379d1548-a6d7-4ef7-886d-c3cb3ce4ce7f,0,0
379d1548-a6d7-4ef7-886d-c3cb3ce4ce7f,1,1
37ecea34-25dc-4c0d-ae04-bfdcce5b7643,0,0
37ecea34-25dc-4c0d-ae04-bfdcce5b7643,1,1
3834d86a-7a5a-4bfc-a1bf-75371ba39a68,0,1
3834d86a-7a5a-4bfc-a1bf-75371ba39a68,1,0
383a1bb4-599e-4489-bfce-fa4fd713505c,0,0
383a1bb4-599e-4489-bfce-fa4fd713505c,1,0
3845f72e-ca16-48e7-8a25-36571f0926c8,0,1
3845f72e-ca16-48e7-8a25-36571f0926c8,1,0
385dc75a-7ec6-4c55-85a1-20c6f48ecbb6,0,0
385dc75a-7ec6-4c55-85a1-20c6f48ecbb6,1,0
3863d4de-bc35-454e-a0a3-0e28ce976cdb,0,1
3863d4de-bc35-454e-a0a3-0e28ce976cdb,1,0
389a5505-7411-48a1-a64e-2eaab475cdfa,0,1
389a5505-7411-48a1-a64e-2eaab475cdfa,1,0
396813bc-fca4-4eb3-bb2a-f443aacaabc8,0,1
396813bc-fca4-4eb3-bb2a-f443aacaabc8,1,0
3968fa7f-0ef6-4f04-be89-489535a2a35e,0,0
3968fa7f-0ef6-4f04-be89-489535a2a35e,1,0
39ff3dd1-6534-43d7-a7d9-9c46a1853b04,0,0
39ff3dd1-6534-43d7-a7d9-9c46a1853b04,1,1
3a3b842a-ee21-46ee-b822-54e2a57a529c,0,0
3a3b842a-ee21-46ee-b822-54e2a57a529c,1,1
3a499134-1d68-4f35-8c0b-faddb13c7a1f,0,1
3a499134-1d68-4f35-8c0b-faddb13c7a1f,1,0
3a551195-2d6a-4698-aaf2-c526c401e0cc,0,1
3a551195-2d6a-4698-aaf2-c526c401e0cc,1,0
3a5569af-4a27-49bb-a59d-943ede44d575,0,1
3a5569af-4a27-49bb-a59d-943ede44d575,1,0
3a724184-ec7c-433b-bb8d-8cdcaca74ee9,0,1
3a724184-ec7c-433b-bb8d-8cdcaca74ee9,1,0
3aa9b545-db6c-4cd0-a950-aaed3ff67cd4,0,0
3aa9b545-db6c-4cd0-a950-aaed3ff67cd4,1,1
3ab5c75a-fec0-40ac-b634-b439e976d53a,0,0
3ab5c75a-fec0-40ac-b634-b439e976d53a,1,1
3b16827a-fd60-45de-ab86-4d4590826b14,0,0
3b16827a-fd60-45de-ab86-4d4590826b14,1,1
3b33ec36-742a-4e57-9b02-c685f5689569,0,0
3b33ec36-742a-4e57-9b02-c685f5689569,1,0
3b447d9a-8a4a-44ac-91aa-5a9dd117629a,0,1
3b447d9a-8a4a-44ac-91aa-5a9dd117629a,1,0
3b5d2a80-92dd-4433-a577-666e91370af1,0,1
3b5d2a80-92dd-4433-a577-666e91370af1,1,0
3b819bb3-08d9-4a82-a131-244e10f66846,0,0
3b819bb3-08d9-4a82-a131-244e10f66846,1,0
3b8dc340-8265-467e-bc0d-a29129c4f678,0,1
3b8dc340-8265-467e-bc0d-a29129c4f678,1,0
3bab11c1-dae5-4bc6-95d6-5947bfc94899,0,0
3bab11c1-dae5-4bc6-95d6-5947bfc94899,1,1
3bc6a84a-0774-4e21-bdaa-08b2e6bc9a16,0,1
3bc6a84a-0774-4e21-bdaa-08b2e6bc9a16,1,0
3bcc19d5-04d2-4fd2-8b0c-4ab70f5fc664,0,0
3bcc19d5-04d2-4fd2-8b0c-4ab70f5fc664,1,0
3c04cf2c-8a9a-4b51-bc00-b9669043aee1,0,0
3c04cf2c-8a9a-4b51-bc00-b9669043aee1,1,1
3c08d577-8189-465d-92db-bd3874bb366c,0,0
3c08d577-8189-465d-92db-bd3874bb366c,1,1
3c24aadf-8eb6-4206-ae49-a3003b4d5279,0,1
3c24aadf-8eb6-4206-ae49-a3003b4d5279,1,0
3c254edc-d5b8-471e-ad22-74852ffd9f10,0,0
3c254edc-d5b8-471e-ad22-74852ffd9f10,1,0
3c2f262e-c673-4f3b-b2b2-6a67cb826560,0,1
3c2f262e-c673-4f3b-b2b2-6a67cb826560,1,0
3c58b724-e96a-4820-bd51-3f09508d56ca,0,0
3c58b724-e96a-4820-bd51-3f09508d56ca,1,1
3c63df8e-188c-43f8-94cc-fc7e7202b9ae,0,0
3c63df8e-188c-43f8-94cc-fc7e7202b9ae,1,0
3c7c7cdf-4b99-4c52-8bad-01d08f033c88,0,1
3c7c7cdf-4b99-4c52-8bad-01d08f033c88,1,0
3ce0a356-1e0b-47ee-8190-d4d904e7a45e,0,1
3ce0a356-1e0b-47ee-8190-d4d904e7a45e,1,0
3ce97ed8-a02a-4f1a-92f2-89400f913db7,0,0
3ce97ed8-a02a-4f1a-92f2-89400f913db7,1,0
3cfddf42-a842-4b12-bdd3-d5773707a20f,0,1
3cfddf42-a842-4b12-bdd3-d5773707a20f,1,0
3d04dfee-9947-4182-849d-7dae7d92706e,0,0
3d04dfee-9947-4182-849d-7dae7d92706e,1,1
3d93a87e-00cf-4be8-a318-387f0198e4fd,0,1
3d93a87e-00cf-4be8-a318-387f0198e4fd,1,0
3dbc32f7-96e4-4145-bc97-b0887f3cba2b,0,1
3dbc32f7-96e4-4145-bc97-b0887f3cba2b,1,0
3dbf3354-664f-4ebd-80de-6c690b4d88d5,0,0
3dbf3354-664f-4ebd-80de-6c690b4d88d5,1,1
3df249a1-42f0-4897-af29-a6b27792c429,0,1
3df249a1-42f0-4897-af29-a6b27792c429,1,0
3e111624-3c97-4c9f-a004-70ce12fe62c0,0,0
3e111624-3c97-4c9f-a004-70ce12fe62c0,1,1
3e9afa58-e1f0-4dbb-b624-fc37c866ff62,0,0
3e9afa58-e1f0-4dbb-b624-fc37c866ff62,1,1
3e9f3000-14c7-4022-9e6a-1ceedc02d936,0,0
3e9f3000-14c7-4022-9e6a-1ceedc02d936,1,1
3f33a1f0-6a05-4a9b-bf5c-a04ab26d0ada,0,0
3f33a1f0-6a05-4a9b-bf5c-a04ab26d0ada,1,0
3f346c3d-37f1-4a76-a790-3b31954d9b77,0,1
3f346c3d-37f1-4a76-a790-3b31954d9b77,1,0
3f489d37-13aa-4734-8cd5-96c31817ca5d,0,1
3f489d37-13aa-4734-8cd5-96c31817ca5d,1,0
3f49b6bd-8ffa-44c8-8bbf-6b1f279570b6,0,0
3f49b6bd-8ffa-44c8-8bbf-6b1f279570b6,1,1
3f540650-af59-46eb-995f-3231aabb9abb,0,1
3f540650-af59-46eb-995f-3231aabb9abb,1,0
3f5d203d-67ea-4918-ace0-0e115e242fa9,0,1
3f5d203d-67ea-4918-ace0-0e115e242fa9,1,0
3f927847-97bb-4b69-9d69-9d8f98455098,0,1
3f927847-97bb-4b69-9d69-9d8f98455098,1,0
3f9c6786-addc-4817-8a69-971943960682,0,1
3f9c6786-addc-4817-8a69-971943960682,1,0
3f9f6685-91fd-4ccd-9c3c-22dd264d8771,0,1
3f9f6685-91fd-4ccd-9c3c-22dd264d8771,1,0
3fa896ea-3089-492c-9c31-25bc48831148,0,0
3fa896ea-3089-492c-9c31-25bc48831148,1,1
3fb9fb0e-09e2-47a4-95fb-509612eb6843,0,1
3fb9fb0e-09e2-47a4-95fb-509612eb6843,1,0
3fc8c4ed-98d6-48f6-9cce-295423b804d7,0,0
3fc8c4ed-98d6-48f6-9cce-295423b804d7,1,1
3fccca54-a80b-441f-872e-324598706531,0,1
3fccca54-a80b-441f-872e-324598706531,1,0
3fcd9a39-4d11-4834-aaa9-531be3ded020,0,0
3fcd9a39-4d11-4834-aaa9-531be3ded020,1,0
3ffb2098-f962-44df-8f1b-a7da55f1e93f,0,1
3ffb2098-f962-44df-8f1b-a7da55f1e93f,1,0
40369f03-dacc-419d-a942-be2a44c88427,0,0
40369f03-dacc-419d-a942-be2a44c88427,1,1
405b283e-26c3-43d8-9b3d-7530af332158,0,1
405b283e-26c3-43d8-9b3d-7530af332158,1,0
408262b1-5771-48b5-a600-184dfe217055,0,1
408262b1-5771-48b5-a600-184dfe217055,1,0
40a96bde-4434-4f27-858b-1ee599b4b179,0,0
40a96bde-4434-4f27-858b-1ee599b4b179,1,0
40f70529-78a6-4de2-bca1-04e0868dee15,0,1
40f70529-78a6-4de2-bca1-04e0868dee15,1,0
40fe4970-f100-4df2-8b6c-62939ee99e31,0,1
40fe4970-f100-4df2-8b6c-62939ee99e31,1,0
417e7888-588f-4e82-b46c-b53422097ac2,0,0
417e7888-588f-4e82-b46c-b53422097ac2,1,0
419e317a-fb10-4249-a23c-be2942b024f4,0,1
419e317a-fb10-4249-a23c-be2942b024f4,1,0
41a75088-2c30-4ba2-abf4-54f09c8bc852,0,0
41a75088-2c30-4ba2-abf4-54f09c8bc852,1,1
42bc5eea-95b5-4e53-b0b5-017877ff9263,0,1
42bc5eea-95b5-4e53-b0b5-017877ff9263,1,0
4303a079-3183-4cb2-87d7-b6fd9dbc9e67,0,1
4303a079-3183-4cb2-87d7-b6fd9dbc9e67,1,0
433225ad-1d00-469f-8c79-5fc0851c1bb4,0,1
433225ad-1d00-469f-8c79-5fc0851c1bb4,1,0
436efde9-57db-4fc9-be31-716e5a3adf68,0,0
436efde9-57db-4fc9-be31-716e5a3adf68,1,1
43857ac1-a155-4ede-8efc-4fe718ab85ee,0,0
43857ac1-a155-4ede-8efc-4fe718ab85ee,1,0
442a0fe5-dc2b-4c7d-8147-0d18a86ff0ff,0,1
442a0fe5-dc2b-4c7d-8147-0d18a86ff0ff,1,0
443e972f-ec8d-4572-854d-666a8c14f7e6,0,1
443e972f-ec8d-4572-854d-666a8c14f7e6,1,0
4467ef7e-dd7e-401f-91c8-b275bd68baab,0,0
4467ef7e-dd7e-401f-91c8-b275bd68baab,1,1
447f2a47-f83b-422c-aae3-8dde4d8e2107,0,0
447f2a47-f83b-422c-aae3-8dde4d8e2107,1,1
4483f984-053f-4f40-9974-48b35dd440bf,0,1
4483f984-053f-4f40-9974-48b35dd440bf,1,0
4487d1b3-5b56-4636-8d7e-117ff20c88e9,0,1
4487d1b3-5b56-4636-8d7e-117ff20c88e9,1,0
44967143-7f00-461d-b9c6-7064753d625a,0,1
44967143-7f00-461d-b9c6-7064753d625a,1,0
44aea883-583a-442a-8878-449f479eb7e0,0,1
44aea883-583a-442a-8878-449f479eb7e0,1,0
44e7c455-50ef-4a97-b1a6-a0f51a17fb9d,0,0
44e7c455-50ef-4a97-b1a6-a0f51a17fb9d,1,1
44eae65e-eca8-4075-8cc3-a3c63e9d0812,0,1
44eae65e-eca8-4075-8cc3-a3c63e9d0812,1,0
4509ac5a-cfea-42d9-b8f3-2cbadb7f6e9d,0,1
4509ac5a-cfea-42d9-b8f3-2cbadb7f6e9d,1,0
45371268-9f10-4b5e-b45b-b16d6646e3df,0,0
45371268-9f10-4b5e-b45b-b16d6646e3df,1,1
454b99a5-fe52-445f-90b3-58ad851b34e7,0,0
454b99a5-fe52-445f-90b3-58ad851b34e7,1,0
455a6135-34dc-45d3-b36b-81b92c04606b,0,1
455a6135-34dc-45d3-b36b-81b92c04606b,1,0
459ecf44-5633-450c-9fc5-9019659b2dbc,0,1
459ecf44-5633-450c-9fc5-9019659b2dbc,1,0
45defd9b-f779-4805-9382-c8897d870380,0,0
45defd9b-f779-4805-9382-c8897d870380,1,1
460d23d5-eccb-4b6a-be3f-cf38a20dcea6,0,0
460d23d5-eccb-4b6a-be3f-cf38a20dcea6,1,0
4642f905-55a7-4169-b77b-74e07813dea0,0,0
4642f905-55a7-4169-b77b-74e07813dea0,1,1
466f1024-6f05-494a-ac39-c96555b3dcac,0,1
466f1024-6f05-494a-ac39-c96555b3dcac,1,0
46b2b97d-4084-479c-895e-8a0befd86d33,0,0
46b2b97d-4084-479c-895e-8a0befd86d33,1,0
46b679d6-1112-4ffc-b259-aa8b2ca8fd3c,0,1
46b679d6-1112-4ffc-b259-aa8b2ca8fd3c,1,0
46c76d3f-4d6f-4ad0-a5e9-74ba4d3fcd07,0,1
46c76d3f-4d6f-4ad0-a5e9-74ba4d3fcd07,1,0
47047c00-efe1-4e2f-a666-0d517e4df731,0,1
47047c00-efe1-4e2f-a666-0d517e4df731,1,0
474df85a-c66f-4dcf-9809-93c77dea9845,0,0
474df85a-c66f-4dcf-9809-93c77dea9845,1,1
47701761-55d8-4d29-ad60-15eab6b08a19,0,1
47701761-55d8-4d29-ad60-15eab6b08a19,1,0
47757e54-7d87-4867-b021-6e2d65d1ae6c,0,1
47757e54-7d87-4867-b021-6e2d65d1ae6c,1,0
47aca21f-3c00-47a3-9cde-0984632a1752,0,1
47aca21f-3c00-47a3-9cde-0984632a1752,1,0
47f340b8-fef3-469e-98b8-2779e681bf0a,0,0
47f340b8-fef3-469e-98b8-2779e681bf0a,1,1
4871b33c-7084-4649-b73f-de5409683319,0,1
4871b33c-7084-4649-b73f-de5409683319,1,0
48a1e387-8795-4cf3-8a29-9aafea2d6dcd,0,0
48a1e387-8795-4cf3-8a29-9aafea2d6dcd,1,0
48e52cf2-6c67-447b-bd41-775095ad8474,0,0
48e52cf2-6c67-447b-bd41-775095ad8474,1,1
48e63989-4dde-4746-a467-12b797397a6a,0,1
48e63989-4dde-4746-a467-12b797397a6a,1,0
49041681-f2ef-44ad-87ce-6814822c9916,0,0
49041681-f2ef-44ad-87ce-6814822c9916,1,1
4947e790-7081-4e4a-8d67-3778f3712aa6,0,0
4947e790-7081-4e4a-8d67-3778f3712aa6,1,1
494f8e63-8229-457c-b8e8-60e37ccb3b5a,0,1
494f8e63-8229-457c-b8e8-60e37ccb3b5a,1,0
49bae2aa-1b22-4132-8915-61efeac848da,0,0
49bae2aa-1b22-4132-8915-61efeac848da,1,1
49c5f6b0-59ba-431e-820f-7299754face6,0,1
49c5f6b0-59ba-431e-820f-7299754face6,1,0
49caed21-9388-40ab-b834-e3b3d1b7f3af,0,0
49caed21-9388-40ab-b834-e3b3d1b7f3af,1,1
4a1fe3a4-5f8b-42de-b32b-6529768edbad,0,0
4a1fe3a4-5f8b-42de-b32b-6529768edbad,1,1
4a205407-135e-4b81-a7c8-418e96893865,0,0
4a205407-135e-4b81-a7c8-418e96893865,1,1
4a2a69c0-5965-4854-a20e-98435d709c93,0,0
4a2a69c0-5965-4854-a20e-98435d709c93,1,1
4a341f2d-b367-4029-90a5-643410483c47,0,0
4a341f2d-b367-4029-90a5-643410483c47,1,1
4b381ad4-5868-49cd-bb2e-f7cffec2cfbe,0,0
4b381ad4-5868-49cd-bb2e-f7cffec2cfbe,1,1
4b3f773d-5643-415e-adb8-2055c61b78ac,0,1
4b3f773d-5643-415e-adb8-2055c61b78ac,1,0
4b44f3fd-ed71-48d5-b38c-1f14f9013449,0,1
4b44f3fd-ed71-48d5-b38c-1f14f9013449,1,0
4b4871c7-05f1-43d8-8aed-351801f04a57,0,1
4b4871c7-05f1-43d8-8aed-351801f04a57,1,0
4b4d545f-37cd-49bb-a83e-b45fa9f43ccd,0,0
4b4d545f-37cd-49bb-a83e-b45fa9f43ccd,1,1
4b4d7773-5186-456e-a520-80e459d007a2,0,1
4b4d7773-5186-456e-a520-80e459d007a2,1,0
4bcb3ba5-1284-4945-bc6d-411b993e5522,0,1
4bcb3ba5-1284-4945-bc6d-411b993e5522,1,0
4be21ede-00a8-4670-822e-c701c78626b2,0,0
4be21ede-00a8-4670-822e-c701c78626b2,1,1
4c265d50-1cf5-405b-95b6-7d839a7f2ec3,0,0
4c265d50-1cf5-405b-95b6-7d839a7f2ec3,1,0
4c37d54b-e993-4cb5-984e-17d56879c37a,0,0
4c37d54b-e993-4cb5-984e-17d56879c37a,1,0
4c587507-4dc1-4ab7-90f3-426638b01406,0,1
4c587507-4dc1-4ab7-90f3-426638b01406,1,0
4cea973d-06bd-4b6d-a4ba-dd291c69dd6e,0,0
4cea973d-06bd-4b6d-a4ba-dd291c69dd6e,1,0
4ceb5017-e95c-4894-9999-6cba54e86439,0,0
4ceb5017-e95c-4894-9999-6cba54e86439,1,1
4d5737d6-2b1c-4402-a0c4-e78f5c50ea8e,0,0
4d5737d6-2b1c-4402-a0c4-e78f5c50ea8e,1,0
4d81bd36-75dd-4716-affe-2f602ad48bd1,0,0
4d81bd36-75dd-4716-affe-2f602ad48bd1,1,0
4dbf7864-8da1-4c7f-ac55-2dc7577cc0b0,0,0
4dbf7864-8da1-4c7f-ac55-2dc7577cc0b0,1,1
4e4caf4f-d72f-4fb4-97dc-2b53c9764ebd,0,0
4e4caf4f-d72f-4fb4-97dc-2b53c9764ebd,1,1
4e733eac-714c-435f-835e-23c49854b342,0,1
4e733eac-714c-435f-835e-23c49854b342,1,0
4f209e14-4c23-4ff8-918b-a0b08625b3ac,0,1
4f209e14-4c23-4ff8-918b-a0b08625b3ac,1,0
4f218574-ef67-4df3-895d-72aa831fc6ec,0,0
4f218574-ef67-4df3-895d-72aa831fc6ec,1,1
4f43546b-aa49-4cfc-a48b-1f21dd41fa87,0,1
4f43546b-aa49-4cfc-a48b-1f21dd41fa87,1,0
4f61a6ae-55e5-4a88-90ef-63fbfd513736,0,1
4f61a6ae-55e5-4a88-90ef-63fbfd513736,1,0
4f69b862-f3fc-48ac-84e1-5b6b08b6956b,0,0
4f69b862-f3fc-48ac-84e1-5b6b08b6956b,1,1
4f7fcdcb-ead9-49cd-9e8a-f7fcbc78382b,0,0
4f7fcdcb-ead9-49cd-9e8a-f7fcbc78382b,1,1
4fa6574b-afa0-4732-9d24-9e78b5c0048f,0,0
4fa6574b-afa0-4732-9d24-9e78b5c0048f,1,1
4fdce522-b992-425d-a7b0-fcc1527240c0,0,0
